episode_name,dialogue,person_scene
Series 10 Episode 03 -The Dependence Transcendence," Oh, him. I guess he’s all right. Apparently he tricked some hot girl into marrying him.",Bert
Series 10 Episode 03 -The Dependence Transcendence," That’s me, I’m her. You know, he didn’t trick me, he just wore me down.",Penny
Series 10 Episode 03 -The Dependence Transcendence," It makes sense you two are friends. I mean, hot girls always stick together.",Bert
Series 10 Episode 03 -The Dependence Transcendence, And you thought this wasn’t gonna be a great party.,Amy
Series 10 Episode 03 -The Dependence Transcendence," You know, I had no idea Caltech is exactly like my high school.",Penny
Series 10 Episode 03 -The Dependence Transcendence," Well, it’s not exactly like it. We’re all extremely smart.",Amy
Series 10 Episode 03 -The Dependence Transcendence," Wow, you popular girls are mean.",Penny
Series 10 Episode 03 -The Dependence Transcendence, The lab.,Scene
Series 10 Episode 03 -The Dependence Transcendence, I’m gonna get some coffee. You want some?,Leonard
Series 10 Episode 03 -The Dependence Transcendence," Uh, you’re really going to have caffeine in front of me when I’m trying to get my life back on track?",Sheldon
Series 10 Episode 03 -The Dependence Transcendence," Uh, okay, let’s pretend you do have a problem.",Leonard
Series 10 Episode 03 -The Dependence Transcendence, I do.,Sheldon
Series 10 Episode 03 -The Dependence Transcendence, You don’t.,Leonard
Series 10 Episode 03 -The Dependence Transcendence," Yeah, but I do.",Sheldon
Series 10 Episode 03 -The Dependence Transcendence," No, you don’t. But let’s say you do. And don’t say you do, because you don’t. Now, wouldn’t you think that throwing yourself into your work would be the best way to deal with it?",Leonard
Series 10 Episode 03 -The Dependence Transcendence, With what?,Sheldon
Series 10 Episode 03 -The Dependence Transcendence, Your problem.,Leonard
Series 10 Episode 03 -The Dependence Transcendence, I thought I didn’t have a problem.,Sheldon
Series 10 Episode 03 -The Dependence Transcendence, That was painful to watch.,Howard
Series 10 Episode 03 -The Dependence Transcendence, Bernadette’s car.,Scene
Series 10 Episode 03 -The Dependence Transcendence, So where are we going?,Raj
Series 10 Episode 03 -The Dependence Transcendence, I don’t know.,Bernadette
Series 10 Episode 03 -The Dependence Transcendence, Okay. How Thelma and Louise of us.,Raj
Series 10 Episode 03 -The Dependence Transcendence," Raj, why don’t I care about anything?",Bernadette
Series 10 Episode 03 -The Dependence Transcendence, I’m sorry?,Raj
Series 10 Episode 03 -The Dependence Transcendence," It’s my baby. I, I should care about nurseries and colours, and I don’t. What’s wrong with me?",Bernadette
Series 10 Episode 03 -The Dependence Transcendence," Well, crime-scene photos near your crib spring to mind.",Raj
Series 10 Episode 03 -The Dependence Transcendence," I keep waiting to feel excited, but it’s not happening. What if it never happens?",Bernadette
Series 10 Episode 03 -The Dependence Transcendence," Bernadette, come on, look, you’re overthinking this, okay? You’re gonna be an amazing mom. Even if you don’t believe it, I know you have maternal instincts.",Raj
Series 10 Episode 03 -The Dependence Transcendence," Once, I was supposed to babysit my brothers. Our neighbour found them naked in the backyard eating crickets.",Bernadette
Series 10 Episode 03 -The Dependence Transcendence," Happy and well-fed. You see, that’s what I’m taking from that story.",Raj
Series 10 Episode 03 -The Dependence Transcendence, The lab. ,Scene
Series 10 Episode 03 -The Dependence Transcendence," Leonard, can I ask you a question?",Sheldon
Series 10 Episode 03 -The Dependence Transcendence, Is it about the rotational symmetries you should be figuring out or your fake caffeine problem?,Leonard
Series 10 Episode 03 -The Dependence Transcendence," Howard, can I ask you a question?",Sheldon
Series 10 Episode 03 -The Dependence Transcendence, No.,Howard
Series 10 Episode 03 -The Dependence Transcendence," All right, I’ll just toss this out to the room. Um, I was thinking that the best way to fight my addiction is by weaning myself off in steps. Now, I couldn’t find a caffeine patch, but I did find what claims to be a mind-boosting caffeine suppository. You know, the interesting fact about the rectum…",Sheldon
Series 10 Episode 03 -The Dependence Transcendence," Sheldon. We are dealing with an impossible deadline from the Air Force because of you. So have an energy drink, don’t have an energy drink. Order suppositories and shove ’em wherever you want, I don’t care.",Leonard
Series 10 Episode 03 -The Dependence Transcendence, You don’t shove them. They come with an easy-glide applicator.,Sheldon
Series 10 Episode 03 -The Dependence Transcendence, Right. Listen to me. We can’t do anything until you do your part. So get up in front of this whiteboard and do it.,Leonard
Series 10 Episode 03 -The Dependence Transcendence, I can’t.,Sheldon
Series 10 Episode 03 -The Dependence Transcendence," Yes, you can.",Leonard
Series 10 Episode 03 -The Dependence Transcendence," No, I can’t figure out the math. I’ve been racking my brain for days, and I’ve got nothing.",Sheldon
Series 10 Episode 03 -The Dependence Transcendence, Seriously?,Leonard
Series 10 Episode 03 -The Dependence Transcendence, I can’t do it. I’m not as smart as I think I am. I’m so sorry. This is all my fault.,Sheldon
Series 10 Episode 03 -The Dependence Transcendence," It’s okay, we’ll figure something out.",Leonard
Series 10 Episode 03 -The Dependence Transcendence, But what if we can’t?,Sheldon
Series 10 Episode 03 -The Dependence Transcendence, It’ll be fine. You’ll see. Sheldon? Buddy? (Sheldon snores),Leonard
Series 10 Episode 03 -The Dependence Transcendence," When the baby gets here, you gotta teach me that.",Howard
Series 10 Episode 03 -The Dependence Transcendence," Thank you so much, Bert. This was great.",Amy
Series 10 Episode 03 -The Dependence Transcendence, My pleasure. You girls want to take home a two-gallon tub of potato salad?,Bert
Series 10 Episode 03 -The Dependence Transcendence, I think we’re good.,Amy
Series 10 Episode 03 -The Dependence Transcendence," Okay, well, thanks for coming by. You’re nice people.",Bert
Series 10 Episode 03 -The Dependence Transcendence," Well, so are you. In fact, you know what? We will never take you for granite. Did you get that? Granite? A little geology joke.",Penny
Series 10 Episode 03 -The Dependence Transcendence, You need to leave. I’m in love with both of you now.,Bert
Series 10 Episode 03 -The Dependence Transcendence, Okay.,Penny
Series 10 Episode 03 -The Dependence Transcendence, Bye.,Amy
